Carolina_product_category,Carolina_product_sub_category,Carolina_product_id,Carolina_product_name,Carolina_product_quantity,Carolina_product_price,Carolina_product_url,Carolina_image_url,Carolina_product_desc
Chemistry,Chemicals-Buffers-Chemicals A-Chemicals B-C-Chemicals D-L-Chemicals M-O-Chemicals P-R-Chemicals S-Chemicals T-Z,899464,"Zinc Sulfate Heptahydrate, Reagent Grade, 500 g",1,Call For Pricing,https://www.carolina.com/specialty-chemicals-t-z/zinc-sulfate-heptahydrate-reagent-grade-500-g/899464.pr,https://www.carolina.com/images/product/large/899464.jpg,"Synonym: White vitriol, heptahydrate Formula: ZnSO4¥7H2O F.W.: 287.56 CAS No.: 7446-20-0 Storage Code: Green—general chemical storageThis product is specially made for use in science education laboratories; no certificate of analysis is available."
Chemistry,Chemistry Demonstration Kits,840378EBK,Endothermic Reaction: Beaker Freezer Digital Resources,1,Call For Pricing,https://www.carolina.com/thermochemistry/endothermic-reaction%3A+beaker-freezer-digital-resources/840378EBK.pr,https://www.carolina.com/images/product/large/840378EBK.jpg,"Use this digital resource package with Endothermic Reaction: Beaker Freezer Kit (item #840378) or as a standalone set of resources. Additional materials are required to conduct the investigations. Digital resources may include: Setup, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online®. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840321EBK,Blue Bottle Digital Resources,1,Call For Pricing,https://www.carolina.com/oxidation-reduction-reactions/blue-bottle-digital-resources/840321EBK.pr,https://www.carolina.com/images/product/large/840321EBK.jpg,"Use this digital resource package with Blue Bottle or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840357EBK,Energy Transformations with Irradiated Salt Digital Resources,1,Call For Pricing,https://www.carolina.com/atomic-structure/energy-transformations-with-irradiated-salt-digital-resources/840357EBK.pr,https://www.carolina.com/images/product/large/840357EBK.jpg,"Use this digital resource package with Energy Transformations with Irradiated Salt or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840374EBK,Observing Ionizing Radiation Using a Cloud Chamber Digital Resources,1,Call For Pricing,https://www.carolina.com/nuclear-chemistry/observing-ionizing-radiation-using-a-cloud-chamber-digital-resources/840374EBK.pr,https://www.carolina.com/images/product/large/840374EBK.jpg,"Use this digital resource package with Observing Ionizing Radiation Using a Cloud Chamber or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840303EBK,Super Water-Absorbent Polymers Digital Resources,1,Call For Pricing,https://www.carolina.com/polymers/super-water-absorbent-polymers-digital-resources/840303EBK.pr,https://www.carolina.com/images/product/large/840303EBK.jpg,"Use this digital resource package with Super Water-Absorbent Polymers or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840375EBK,Gas Laws Digital Resources,1,Call For Pricing,https://www.carolina.com/gas-laws/gas-laws-digital-resources/840375EBK.pr,https://www.carolina.com/images/product/large/840375EBK.jpg,"Use this digital resource package with Gas Laws or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,FAM_653355EBK,Carolina® Chemistry Digital Resources,1,Call For Pricing,https://www.carolina.com/spectrophotometers/carolina-chemistry-digital-resources/FAM_653355EBK.pr,https://www.carolina.com/images/product/large/653355_b.jpg,Use these digital resource packages with Carolina® Chemistry labs or as stand-alone resources. Each digital package is for an individual teaching up to 45 students.
Chemistry,Chemistry Demonstration Kits,FAM_840301EBK,Carolina Chemonstrations®: Digital Resources,1,Call For Pricing,https://www.carolina.com/oxidation-reduction-reactions/carolina-chemonstrations-digital-resources/FAM_840301EBK.pr,https://www.carolina.com/images/product/large/840301EBK.jpg,Use these digital resource packages with Carolina Chemonstrations® labs or as stand-alone resources. Each digital package is for an individual teaching up to 45 students.
Chemistry,Chemistry Demonstration Kits,840860,Carolina® Chemistry Topic Bundles: Gas Laws,1,Call For Pricing,https://www.carolina.com/gas-laws/carolina-chemistry-topic-bundles-gas-laws/840860.pr,https://www.carolina.com/images/product/large/840860.jpg,"Simplify your gas laws unit and save time and money with this bundle of 3 comprehensive Carolina chemistry kits. Bundle includes 1 demonstration kit, Carolina Chemonstrations®: Gas Laws (item #840375), and 2 classroom kits, Carolina ChemKits®: Gas Laws (item #840289) and Carolina ChemKits®: Molar Volume of a Gas (item #840827). Classroom kit materials are sufficient for 30 students working in groups of 3. Engage your students at the start of your gas laws unit with Carolina Chemonstrations®: Gas Laws (item #840375). In this 4-demonstration kit (which includes mystery flame, Charles's fountain, ideal sports ball, and Gay-Lussac's cooler), students make predictions before each demo then observe the behavior of gases. This is an excellent teaching tool to explore your students' prior knowledge and misconceptions. Demos can be repeated at the end of the unit to evaluate students' understanding of the gas laws and to ensure they can apply their knowledge to explain their observations. The 4 demonstrations together require approximately 40 minutes, but can be performed individually in less time. Kit materials are sufficient to perform each of the demonstrations at least 5 times. Students can begin their hands-on exploration of gas laws with Carolina ChemKits®: Gas Laws (item #840289). Along with the ideal gas law, students explore Avogadro's, Boyle's, Charles's, and Dalton's gas laws with this station-based kit. In a separate activity, students construct a model of 1 mole of a gas at standard temperature and pressure (STP). Kit activities require 80 minutes, and can be conducted over several days. Materials are sufficient for 30 students working in groups of 3. Extend your gas laws lesson with Carolina ChemKits®: Molar Volume of a Gas (item #840827). Students experimentally derive the volume of hydrogen gas at ambient room temperature and pressure. Then they use this data to calculate the theoretical volume that 1 mole of hydrogen gas will occupy at STP. This activity requires approximately 45 minutes of class time. Kit contains materials sufficient for 30 students working in groups of 3. This item is sold and shipped to schools and businesses only. Not available to individuals or residential addresses. For substitution suggestions, please call us at 800.334.5551 (8am to 8pm, ET, Monday-Friday)."
Chemistry,Chemistry Demonstration Kits,840862,"Carolina® Chemistry Topic Bundles: Acids, Bases, and pH",1,Call For Pricing,https://www.carolina.com/acid-base-reactions/carolina-chemistry-topic-bundles-acids-bases-and-ph/840862.pr,https://www.carolina.com/images/product/large/840862.jpg,"Streamline your unit on acids, bases, and pH measurement plus save time and money with this bundle of 3 comprehensive Carolina chemistry kits. The bundle includes 1 demonstration kit, Carolina Chemonstrations®: Rainbow Indicators (item #840333), and 2 classroom kits, Carolina ChemKits®: Understanding pH Measurement (item #840667) and Carolina ChemKits®: Exploring Acids and Bases (item #840665). Demonstration kit materials are sufficient for 5 demonstrations; classroom kit materials are sufficient for 30 students working in groups of 3.Start with a colorful introduction to pH indicators with Carolina Chemonstrations®: Rainbow Indicators (item #840333). Amaze your students as you add colorless solutions to seemingly empty beakers and produce a rainbow of colors. Students make predictions about the results based on prior knowledge, then after the demo they construct an explanation of their observations. Students answer big-picture questions that ensure their understanding of the underlying concepts to wrap up this mesmerizing chemical demonstration. The demonstration requires approximately 5 minutes of classroom time; materials are sufficient for 5 demonstrations.Students get started with hands-on inquiry exploration of pH with Carolina ChemKits®: Understanding pH Measurement (item #840667). Students learn about the use of red and blue litmus paper, universal pH paper, and common liquid indicators. They determine the pH of known and unknown acids and bases, measure the pH of various household products, and demonstrate that carbon dioxide in water is acidic. The kit contains multiple extension activities, including calculating the Ka of a weak acid, how to accurately measure the pH of rain, and how to make litmus paper. Activities require approximately 90 minutes of classroom time and can be completed over multiple class periods. Kit materials are sufficient for 30 students working in groups of 3.Students explore the fundamental properties of acids and bases with Carolina ChemKits®: Exploring Acids and Bases (item #840665). They use indicators to test for acids and bases, combine acids with metals and carbonates to produce hydrogen and carbon dioxide gas, and titrate vinegar to determine the molar concentration of acetic acid. Students also explore strong and weak acids through the acids' reactions with metals. Activities require approximately 80 minutes of classroom time and can be completed over multiple class periods. Kit materials are sufficient for 30 students working in groups of 3."
Chemistry,Chemistry Demonstration Kits,840382,Carolina Chemonstrations®: Reaction in a Bag Kit,1,Call For Pricing,https://www.carolina.com/chemistry-demonstration-kits/carolina-chemonstrations-reaction-in-a-bag-kit/840382.pr,https://www.carolina.com/images/product/large/840382.jpg,"Grades 7–12. The Reaction in a Bag chemical demonstration is a classic introduction to scientific inquiry. Students observe reactions between 4 compounds, observe simultaneous chemical and physical changes, and identify which reactions are responsible for each change. Sometimes known as ""Sunset in a Bag,"" ""Sizzling Sunset,"" or ""Chemistry in a Bag,"" this demo encourages scientific reasoning and logic skills. Carolina Chemonstrations® make students active participants in demos. Prior to seeing the Reaction in a Bag demonstration, students make predictions based on prior knowledge. They illustrate and explain on a molecular level the overall reaction producing a gas, a color change, and a change in temperature. After viewing the demonstration, students then design experiments that can identify which reactions are responsible for each chemical or physical change. Provided big picture questions help students think critically about the topic. This demonstration requires approximately 15 min, and the kit materials are sufficient to perform the demonstration 5 times."
Chemistry,Chemistry Demonstration Kits,840083,Carolina® Mole Box,1,Call For Pricing,https://www.carolina.com/gas-laws/carolina-mole-box/840083.pr,https://www.carolina.com/images/product/large/840083.jpg,"Grades 6–12. Bring a physical representation of the volume of a mole of gas at STP to your classroom with the Carolina™ Mole Box. The box itself is 11.1"" on each side and forms a 22.4-L cube when constructed. Useful information, including gas law equations, constants, and conversion factors, is printed on each side of the cube. Make this a permanent part of your classroom decor!"
Chemistry,Chemistry Demonstration Kits,840341,Carolina Chemonstrations®: Reaction Types Kit,1,Call For Pricing,https://www.carolina.com/chemistry-demonstration-kits/carolina-chemonstrations-reaction-types-kit/840341.pr,https://www.carolina.com/images/product/large/840341.jpg,"Carolina Chemonstrations® are much more than just an exciting chemical demonstration Introduce chemical reactions by demonstrating a variety of colorful and engaging reactions Connect reaction types to real-world applications Help students meet the Next Generation Science Standards Performance Expectation HS-PS1-4: Develop a model to illustrate that the release or absorption of energy from a chemical reaction system depends upon the changes in total bond energy Demonstrate 5 different reaction types with this highly visual, multifaceted kit. Students learn how to predict the products for the synthesis reaction of iron and oxygen, the decomposition of hydrogen peroxide, the single-replacement reaction of iron and copper sulfate, the double-replacement reaction of sodium bicarbonate and vinegar, and the combustion of ethanol. Students then write balanced chemical equations for these and additional reactions. Students are further engaged in the particulate-level chemistry by modeling and illustrating the reactions. This demo is great for introducing chemical reactions, reaction types, or as a review. This demonstration requires approximately 20 minutes and materials are sufficient for each of the 5 demonstrations to be performed 5 times."
Chemistry,Chemistry Demonstration Kits,840329,Carolina Chemonstrations®: Whoosh Bottle,1,Call For Pricing,https://www.carolina.com/chemical-physcial-properties/carolina-chemonstrations-whoosh-bottle/840329.pr,https://www.carolina.com/images/product/large/840329.jpg,"Energize your class with this stimulating combustion reaction. The flames and explosive boom mesmerize students as isopropyl alcohol reacts with oxygen to produce water and carbon dioxide in a 3-gal, break-resistant polycarbonate bottle. Students engage with the demonstration by first predicting what will happen and then explaining their observations on a particulate level. With Carolina Chemonstrations®, students are active participants in demonstrations. Materials are sufficient for 8 demonstrations. Note: A polycarbonate safety shield (item #646350) should be used for this demonstration."
Chemistry,Chemistry Demonstration Kits,840333,Carolina Chemonstrations®: Rainbow Indicators Kit,1,Call For Pricing,https://www.carolina.com/acid-base-reactions/carolina-chemonstrations-rainbow-indicators-kit/840333.pr,https://www.carolina.com/images/product/large/840333.jpg,"Here's a colorful introduction to pH indicators for your chemistry class. Amaze your students as you add colorless solutions to seemingly empty beakers and produce a rainbow of colors. Students begin by making a prediction about the results based on prior knowledge. After viewing the demo, they construct an explanation of their observations on a particulate level and then answer big-picture questions that ensure their understanding of the underlying concepts. It's a mesmerizing way to start your school year and a must during an acid/base unit. This demonstration requires approximately 5 min of classroom time and materials are sufficient for 5 demonstrations."
Chemistry,Chemistry Demonstration Kits,840412,Gas Law Apparatus Kit,1,Call For Pricing,https://www.carolina.com/gas-laws/gas-law-apparatus-kit/840412.pr,https://www.carolina.com/images/product/large/840412.jpg,"Perform 12 experiments on the properties of gases, including pressure and volume (Boyle's law), pressure and temperature (Gay-Lussac's law), and pressure and moles of gas (Dalton's law of partial pressures), using this innovative apparatus.Observe first-hand that air has mass and that the buoyant force operates in all fluids. Students graph data to estimate the value of absolute zero. Luer-lock fittings and syringes make these experiments accurate, repeatable, and inexpensive. Instructions included."
Chemistry,Chemistry Demonstration Kits,840140,Magnetic Water Kit,1,,https://www.carolina.com/molecular-models/magnetic-water-kit/840140.pr,https://www.carolina.com/images/product/large/840140.jpg,
Chemistry,Chemistry Demonstration Kits,840392,Mystical Tree,1,Call For Pricing,https://www.carolina.com/solutions/mystical-tree/840392.pr,https://www.carolina.com/images/product/large/840392_b.jpg,"Plant your own chemical tree garden and see complete results in only 6 hours. The process is easy: Place the paper cutout in the tray of colorless, crystal solution and watch colorful leaves appear on the branches. It's a dramatic example of chemical change. Pack of 3. Comes in orange, pink, green, and yellow (our choice, depending on availability)."
Chemistry,Chemistry Demonstration Kits,840340EBK,AP* Chemistry: Big Idea 1: Atoms Digital Resources,1,Call For Pricing,https://www.carolina.com/ap-chemistry/ap-chemistry-big-idea-1-atoms-digital-resources/840340EBK.pr,https://www.carolina.com/images/product/large/840340EBK.jpg,"Use this digital resource package with AP* Chemistry: Big Idea 1: Atoms or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840342EBK,AP* Chemistry: Big Idea 2: Chemical and Physical Properties Digital Resources,1,Call For Pricing,https://www.carolina.com/ap-chemistry/ap-chemistry-big-idea-2-chemical-and-physical-properties-digital-resources/840342EBK.pr,https://www.carolina.com/images/product/large/840342EBK.jpg,"Use this digital resource package with AP* Chemistry: Big Idea 2: Chemical and Physical Properties or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840344EBK,Carolina Chemonstrations® for Use with AP® Chemistry: Changes in Matter Digital Resources,1,Call For Pricing,https://www.carolina.com/ap-chemistry/carolina-chemonstrations-for-use-with-ap-chemistry-changes-in-matter-digital-resources/840344EBK.pr,https://www.carolina.com/images/product/large/840344EBK.jpg,"Use this digital resource package with Carolina Chemonstrations® for Use with AP® Chemistry: Changes in Matter or as a stand-alone set of resources. Digital resources may include: Setup, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online®.This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840346EBK,Carolina Chemonstrations® for Use with AP® Chemistry: Reaction Rates Digital Resources,1,Call For Pricing,https://www.carolina.com/ap-chemistry/carolina-chemonstrations-for-use-with-ap-chemistry-reaction-rates-digital-resources/840346EBK.pr,https://www.carolina.com/images/product/large/840346EBK.jpg,"Use this digital resource package with Carolina Chemonstrations® for Use with AP® Chemistry: Reaction Rates or as a stand-alone set of resources. Digital resources may include: Setup, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online®.This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840348EBK,Carolina Chemonstrations® for Use with AP® Chemistry: Thermodynamics Digital Resources,1,Call For Pricing,https://www.carolina.com/ap-chemistry/carolina-chemonstrations-for-use-with-ap-chemistry-thermodynamics-digital-resources/840348EBK.pr,https://www.carolina.com/images/product/large/840348EBK.jpg,"Use this digital resource package with Carolina Chemonstrations® for Use with AP® Chemistry: Thermodynamics or as a stand-alone set of resources. Digital resources may include: Setup, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online®.This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840350EBK,Carolina Chemonstrations® for Use with AP® Chemistry: Chemical Equilibrium Digital Resources,1,Call For Pricing,https://www.carolina.com/ap-chemistry/carolina-chemonstrations-for-use-with-ap-chemistry-chemical-equilibrium-digital-resources/840350EBK.pr,https://www.carolina.com/images/product/large/840350EBK.jpg,"Use this digital resource package with Carolina Chemonstrations® for Use with AP® Chemistry: Chemical Equilibrium or as a stand-alone set of resources. Digital resources may include: Setup, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online®.This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840376EBK,Carbon Snake Digital Resources,1,Call For Pricing,https://www.carolina.com/thermochemistry/carbon-snake-digital-resources/840376EBK.pr,https://www.carolina.com/images/product/large/840376EBK.jpg,"Use this digital resource package with Carbon Snake or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840311EBK,Catalytic Cobalt Digital Resources,1,Call For Pricing,https://www.carolina.com/oxidation-reduction-reactions/catalytic-cobalt-digital-resources/840311EBK.pr,https://www.carolina.com/images/product/large/840311EBK.jpg,"Use this digital resource package with Catalytic Cobalt or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840338EBK,Isolating the Elements Digital Resources,1,Call For Pricing,https://www.carolina.com/elements-and-compounds-and-mixtures/isolating-the-elements-digital-resources/840338EBK.pr,https://www.carolina.com/images/product/large/840338EBK.jpg,"Use this digital resource package with Isolating the Elements or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840360EBK,Luminol Light-Up Digital Resources,1,Call For Pricing,https://www.carolina.com/atomic-structure/luminol-light-up-digital-resources/840360EBK.pr,https://www.carolina.com/images/product/large/840360EBK.jpg,"Use this digital resource package with Luminol Light-Up or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840339EBK,Nylon Synthesis Digital Resources,1,Call For Pricing,https://www.carolina.com/polymers/nylon-synthesis-digital-resources/840339EBK.pr,https://www.carolina.com/images/product/large/840339EBK.jpg,"Use this digital resource package with Nylon Synthesis or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840327EBK,Polyurethane Foam Digital Resources,1,Call For Pricing,https://www.carolina.com/polymers/polyurethane-foam-digital-resources/840327EBK.pr,https://www.carolina.com/images/product/large/840327EBK.jpg,"Use this digital resource package with Polyurethane Foam or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840333EBK,Rainbow Indicators Digital Resources,1,Call For Pricing,https://www.carolina.com/acid-base-reactions/rainbow-indicators-digital-resources/840333EBK.pr,https://www.carolina.com/images/product/large/840333EBK.jpg,"Use this digital resource package with Rainbow Indicators or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840341EBK,Reaction Types Digital Resources,1,Call For Pricing,https://www.carolina.com/chemistry-demonstration-kits/reaction-types-digital-resources/840341EBK.pr,https://www.carolina.com/images/product/large/840341EBK.jpg,"Use this digital resource package with Reaction Types or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840309EBK,Silver Lining Digital Resources,1,Call For Pricing,https://www.carolina.com/oxidation-reduction-reactions/silver-lining-digital-resources/840309EBK.pr,https://www.carolina.com/images/product/large/840309EBK.jpg,"Use this digital resource package with Silver Lining or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840301EBK,Water Electrolysis Digital Resources,1,Call For Pricing,https://www.carolina.com/oxidation-reduction-reactions/water-electrolysis-digital-resources/840301EBK.pr,https://www.carolina.com/images/product/large/840301EBK.jpg,"Use this digital resource package with Water Electrolysis or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840329EBK,Whoosh Bottle Digital Resources,1,Call For Pricing,https://www.carolina.com/chemical-physcial-properties/whoosh-bottle-digital-resources/840329EBK.pr,https://www.carolina.com/images/product/large/840329EBK.jpg,"Use this digital resource package with Whoosh Bottle or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840895EBK,Audible Conductivity Appartatus Digital Resources,1,Call For Pricing,https://www.carolina.com/electrochemistry/audible-conductivity-appartatus-digital-resources/840895EBK.pr,https://www.carolina.com/images/product/large/840895EBK.jpg,"Use this digital resource package with Audible Conductivity Appartatus or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,840936EBK,Flame Test Digital Resources,1,Call For Pricing,https://www.carolina.com/atomic-structure/flame-test-digital-resources/840936EBK.pr,https://www.carolina.com/images/product/large/840936EBK.jpg,"Use this digital resource package with Flame Test or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,753545EBK,Introduction to Heat and Temperature Digital Resources,1,Call For Pricing,https://www.carolina.com/high-school-physical-science-program/introduction-to-heat-and-temperature-digital-resources/753545EBK.pr,https://www.carolina.com/images/product/large/753545EBK.jpg,"Use this digital resource package with Introduction to Heat and Temperature or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,752448EBK,Density of Solutions Digital Resources,1,Call For Pricing,https://www.carolina.com/density-measurement/spectroscopy-chamber-digital-resources/752448EBK.pr,https://www.carolina.com/images/product/large/752448EBK.jpg,"Use this digital resource package with Density of Solutions or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
Chemistry,Chemistry Demonstration Kits,653355EBK,Spectroscopy Chamber Digital Resources,1,Call For Pricing,https://www.carolina.com/spectrophotometers/carolina-spectroscopy-chamber/653355EBK.pr,https://www.carolina.com/images/product/large/653355_b.jpg,"Use this digital resource package with Spectroscopy Chamber or as a stand-alone set of resources. Digital resources may include: Set-up, phenomena, or activity videos Student pre-lab activities Interactive digital lessons and simulations Digital teacher’s manual Downloadable resources Activity supplies spreadsheet Printable student guide Access the resources in your classroom or assign them to your students via Carolina Science Online. This 1-year subscription license is for an individual teaching up to 45 students. Multiple licenses may be required."
